"university","career","inscription_date","first_name","last_name","gender","age","postal_code","location","email"
"universidad nacional de jujuy","diseño industrial","2020/12/18","daniel","rowland","m",57,3714,"9 de julio","ahansen@yahoo.com"
"universidad nacional de jujuy","diseño industrial","2020/12/18","daniel","rowland","m",57,3445,"9 de julio","ahansen@yahoo.com"
"universidad nacional de jujuy","ingeniería en informática","2020/11/24","mark","mullen","m",32,1609,"boulogne","triciajackson@hotmail.com"
"universidad nacional de jujuy","medicina","2021/01/26","marcus","hernandez","m",65,2415,"desvio boero","sbrown@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/12/05","christopher","case","m",13,3551,"campo monte la viruela","jessicataylor@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/12/21","tyler","clark","m",36,2814,"alto los cardales","ghill@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/10/18","don","wagner","m",71,2918,"empalme villa constitucion","sherrimason@hotmail.com"
"universidad nacional de jujuy","bioquímica","2020/12/18","lauren","reyes","f",51,3476,"el remanso","cindy82@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/11/04","christina","lewis","f",64,5311,"arauco","laura96@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/10/21","samantha","vazquez","f",14,5730,"20 de febrero","josephjarvis@yahoo.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/12/14","caitlyn","miller","f",85,3045,"campo zavalla","harveyleslie@yahoo.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2021/01/07","john","allen","m",17,6439,"bonifacio","brewerheather@hotmail.com"
"universidad nacional de jujuy","bioquímica","2021/01/23","andrea","lewis","f",71,6400,"barrio indio trompa","hunter30@hotmail.com"
"universidad nacional de jujuy","arquitectura","2020/10/08","jeffrey","stewart","m",26,5779,"la chilca","catherine57@yahoo.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/12/07","hannah","kennedy","f",113,2341,"colonia montefiore","amy81@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/09/21","casey","williams","f",102,5621,"agua de torre","angelgriffin@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/11/07","kathy","hamilton","f",23,5411,"la legua","myersdustin@gmail.com"
"universidad nacional de jujuy","actuario ","2020/10/04","tom","terry","m",37,6661,"blas durañona","scotttaylor@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias geológicas","2021/01/21","jerome","anderson","m",81,1862,"america unida","kellerkiara@yahoo.com"
"universidad nacional de jujuy","licenciatura en psicología","2021/01/11","sergio","jones","m",42,8156,"el perdido est jose guisasola","kimberlyclark@gmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2021/01/19","michael","abbott","m",67,4158,"campo de talamayo","smithbrittany@gmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/10/18","robert","miller","m",7,2342,"campo el mataco","mark01@hotmail.com"
"universidad nacional de jujuy","medicina","2021/01/20","ashley","ramos","f",10,5613,"agua botada","myerslinda@yahoo.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/12/10","shawn","mcdaniel","m",58,6223,"coronel charlone","xcollins@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/09/10","brent","collins","m",36,3021,"campo andino","tfisher@gmail.com"
"universidad nacional de jujuy","ciencias veterinarias","2021/01/30","eric","chavez","m",75,3324,"gobernador roca","lisawalker@gmail.com"
"universidad nacional de jujuy","contador público ","2020/11/10","kathy","gonzalez","f",39,3040,"asuncion maria","thompsonchristina@yahoo.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/11/04","pamela","cox","f",80,6001,"agustin roca","malonenicole@hotmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/09/06","cynthia","johnson","f",75,9039,"hito 45","elizabeth02@hotmail.com"
"universidad nacional de jujuy","licenciatura en sociología ","2020/11/10","james","solomon","m",113,2111,"francisco paz","nathan18@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/12/04","mark","decker","m",20,3585,"el sombrerito","samuel95@gmail.com"
"universidad nacional de jujuy","ciencias veterinarias","2020/12/19","jacqueline","clark","f",59,4723,"alijilan","karenedwards@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/10/05","gilbert","tyler","m",36,6335,"graciarena","mrobbins@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/12/30","cheryl","smith","f",101,9220,"cañadon la madera","michael20@gmail.com"
"universidad nacional de jujuy","licenciatura en sociología ","2020/11/04","david","frey","m",28,6405,"30 de agosto","hherrera@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/10/04","james","kim","m",27,9020,"arroyo quilla","taylorjon@hotmail.com"
"universidad nacional de jujuy","diseño industrial","2020/12/17","lawrence","jackson","m",56,3056,"campo coubert","fjones@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/11/15","sarah","rivera","f",44,2715,"el socorro","kennethwells@yahoo.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/12/16","daniel","underwood","m",71,2447,"los sembrados","robert78@hotmail.com"
"universidad nacional de jujuy","farmacia","2020/09/28","amber","solomon","f",72,8170,"abra de hinojo","obrown@yahoo.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/11/27","crystal","tate","f",27,4184,"bustamante","beckywhite@hotmail.com"
"universidad nacional de jujuy","ciencias veterinarias","2020/10/31","mr.","christopher","m",71,3309,"arroyo tomas","kimberly25@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/12/04","paul","ho","m",93,5383,"agua colorada","jackie19@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/12/04","paul","ho","m",93,5275,"agua colorada","jackie19@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/12/04","paul","ho","m",93,4750,"agua colorada","jackie19@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/12/04","paul","ho","m",93,4724,"agua colorada","jackie19@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/12/04","paul","ho","m",93,4119,"agua colorada","jackie19@gmail.com"
"universidad nacional de jujuy","licenciatura en sociología ","2020/12/28","david","roberts","m",61,2721,"el arbolito","kellersarah@yahoo.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/10/14","kelly","king","f",10,6201,"chanilao","djones@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2021/01/27","george","bryan","m",19,6064,"eduardo costa","dillonmelissa@gmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/10/20","colin","holland","m",100,6354,"colonia la gaviota","hernandezjoseph@gmail.com"
"universidad nacional de jujuy","licenciatura en producción de bioimagenes","2020/10/14","julie","aguilar","f",63,6651,"ingeniero de madrid","mclaughlinstephen@yahoo.com"
"universidad nacional de jujuy","ingeniería en informática","2020/09/03","christine","dixon","f",101,5413,"apeadero las chimbas","daviddecker@hotmail.com"
"universidad nacional de jujuy","bioquímica","2020/12/09","melanie","porter","f",49,6077,"encina","williamseric@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/12/21","nicole","martinez","f",50,4753,"corralito","bushrebecca@hotmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/09/05","katrina","owens","f",75,4606,"colonia los lapachos","nhobbs@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/09/29","michelle","pennington","f",115,7623,"campo la plata","lgraham@hotmail.com"
"universidad nacional de jujuy","actuario ","2020/09/26","kimberly","chen","f",47,2521,"iturraspe","christopherharris@yahoo.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/12/25","savannah","levy","f",46,2601,"la chispa","heidichurch@gmail.com"
"universidad nacional de jujuy","actuario ","2020/12/28","tristan","curtis","m",23,3113,"colonia celina","davisjoseph@yahoo.com"
"universidad nacional de jujuy","medicina","2020/10/19","mr.","david","m",82,8313,"arroyito","brittany49@yahoo.com"
"universidad nacional de jujuy","ingeniería en informática","2021/01/03","veronica","brown","f",2,3621,"pozo navagan","alan79@gmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/11/19","roger","moore","m",50,8514,"laguna del barro","debramatthews@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/12/25","katherine","vasquez","f",80,3117,"aldea san antonio","hburch@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/12/25","katherine","vasquez","f",80,2826,"aldea san antonio","hburch@hotmail.com"
"universidad nacional de jujuy","licenciatura en producción de bioimagenes","2021/01/31","debra","curtis","f",89,1907,"el pino","nicholas05@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2021/01/29","jasmine","diaz","f",19,7635,"el lenguaraz","justin48@yahoo.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/11/10","steven","wiley","m",71,2521,"iturraspe","lorraine91@yahoo.com"
"universidad nacional de jujuy","agronomía","2020/10/08","laura","carpenter","f",7,5411,"la legua","timothy32@hotmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/12/03","dale","hernandez","m",72,7535,"pontaut","fhuerta@hotmail.com"
"universidad nacional de jujuy","licenciatura en psicología","2020/12/10","william","brown","m",15,5365,"el jumeal","jclarke@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/12/29","mary","johnson","f",47,1919,"base aeronaval punta indio","patricia73@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2021/01/01","wesley","lambert","m",38,3137,"alcaraz sud","davispatricia@hotmail.com"
"universidad nacional de jujuy","agronomía","2020/09/08","miguel","clark","m",76,2804,"campana","stephen16@gmail.com"
"universidad nacional de jujuy","agronomía","2021/01/26","nicole","wyatt","f",53,7407,"libano","donald13@hotmail.com"
"universidad nacional de jujuy","técnico para bioterios ","2021/01/29","maureen","shaffer","f",46,1676,"santos lugares","aweaver@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/12/10","kimberly","cruz","f",31,4606,"colonia los lapachos","ryanterri@yahoo.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/11/24","ryan","larson","m",39,5475,"agua de la piedra","meadowsamber@gmail.com"
"universidad nacional de jujuy","actuario ","2020/12/31","tina","callahan","f",54,1704,"ramos mejia","aliciagilbert@hotmail.com"
"universidad nacional de jujuy","farmacia","2020/11/21","jeffrey","wilson","m",68,6443,"arano","owensdouglas@hotmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/09/29","andrea","thomas","f",72,7153,"cangallo","katie06@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/11/01","david","morgan","m",107,2752,"almacen el descanso","twalls@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/10/21","matthew","english","m",96,5835,"bella vista","perkinsdavid@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/10/21","matthew","english","m",96,5381,"bella vista","perkinsdavid@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/10/21","matthew","english","m",96,4622,"bella vista","perkinsdavid@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/10/21","matthew","english","m",96,3432,"bella vista","perkinsdavid@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/10/21","matthew","english","m",96,1661,"bella vista","perkinsdavid@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/09/29","vanessa","arnold","f",48,5621,"agua de torre","jillfischer@gmail.com"
"universidad nacional de jujuy","arquitectura","2020/11/28","denise","day","f",20,3534,"colonia el aguara","catherine51@yahoo.com"
"universidad nacional de jujuy","arquitectura","2020/11/10","jodi","maldonado","f",112,3315,"caa yari","campbellrita@yahoo.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/12/20","eric","perez","m",38,7205,"la esperanza rosas las flores","erinjennings@gmail.com"
"universidad nacional de jujuy","agronomía","2020/09/14","christine","hill","f",76,8133,"la rosa","sullivanamanda@yahoo.com"
"universidad nacional de jujuy","licenciatura en psicología","2021/01/26","marie","english","f",17,6017,"chancay","daniel90@yahoo.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/12/21","sarah","ellis","f",60,1891,"ingeniero allan","rsandoval@yahoo.com"
"universidad nacional de jujuy","licenciatura en psicología","2021/01/19","sandy","rowe","f",5,8521,"arroyo de la ventana","joshuarose@gmail.com"
"universidad nacional de jujuy","licenciatura en sociología ","2020/09/09","stephanie","morrison","f",99,5315,"calera la norma","johnwalker@hotmail.com"
"universidad nacional de jujuy","medicina","2020/11/18","thomas","hardy","m",72,8136,"algarrobo","bentonbrian@gmail.com"
"universidad nacional de jujuy","medicina","2020/11/18","thomas","hardy","m",72,6531,"algarrobo","bentonbrian@gmail.com"
